"subject_id","success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"subj_74",NA,NA,NA,NA,NA,"html-button-response",17,"2.0.0",180125,NA,4470,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>remember something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","remember something","take a walk","think about something","<p style=""font-size: 20px;"">The ability to <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_74",NA,NA,NA,NA,NA,"html-button-response",18,"2.0.0",181701,NA,1575,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">The ability to <strong>sit down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_74",NA,NA,NA,NA,NA,"instructions",19,"2.0.0",183079,NA,1378,NA,NA,"[{""page_index"":0,""viewing_time"":1378}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_74",NA,NA,NA,NA,NA,"survey-html-form",20,"2.0.0",192873,"demographics_survey",9793,NA,"{""feedback"":"""",""age"":""30"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}",NA,NA,NA,NA,NA,NA,NA,NA,30,"Non-Hispanic","Male","White"
"subj_75",TRUE,FALSE,"[]","[]","[]","preload",0,"2.0.0",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_75",NA,NA,NA,NA,NA,"html-button-response",1,"2.0.0",9522,"consent",9515,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 4 minutes, your payment will amount to $1.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_75",NA,NA,NA,NA,NA,"instructions",2,"2.0.0",16617,NA,7094,NA,NA,"[{""page_index"":0,""viewing_time"":7094}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_75",NA,NA,NA,NA,NA,"html-button-response",3,"2.0.0",21110,NA,4491,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get tired</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_75",NA,NA,NA,NA,NA,"html-button-response",4,"2.0.0",24787,NA,3676,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>hear something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","hear something","take a walk","see something","<p style=""font-size: 20px;"">The ability to <strong>see something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_75",NA,NA,NA,NA,NA,"html-button-response",5,"2.0.0",28084,NA,3296,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>feel scared</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","feel scared","see something","become hungry","<p style=""font-size: 20px;"">The ability to <strong>see something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_75",NA,NA,NA,NA,NA,"html-button-response",6,"2.0.0",42422,NA,14336,"<p style=""font-size: 25px;"">For this question, please select ""The ability to <strong>choose what to do</strong>""</p>","0",NA,"attention_check",NA,NA,NA,"The ability to choose what to do","choose what to do",NA,NA,NA,NA,NA
"subj_75",NA,NA,NA,NA,NA,"html-button-response",7,"2.0.0",46669,NA,4246,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>experience pain</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">The ability to <strong>feel scared</strong></p>",NA,NA,NA,NA,NA,NA
"subj_75",NA,NA,NA,NA,NA,"html-button-response",8,"2.0.0",50162,NA,3492,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>think about something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","think about something","take a walk","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_75",NA,NA,NA,NA,NA,"html-button-response",9,"2.0.0",52909,NA,2746,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>sit down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_75",NA,NA,NA,NA,NA,"html-button-response",10,"2.0.0",56400,NA,3489,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get sick</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","get sick","see something","get tired","<p style=""font-size: 20px;"">The ability to <strong>get tired</strong></p>",NA,NA,NA,NA,NA,NA
"subj_75",NA,NA,NA,NA,NA,"html-button-response",11,"2.0.0",59578,NA,3178,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>choose what to do</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_75",NA,NA,NA,NA,NA,"html-button-response",12,"2.0.0",62407,NA,2827,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>kick something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","kick something","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_75",NA,NA,NA,NA,NA,"html-button-response",13,"2.0.0",65507,NA,3098,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">The ability to <strong>sit down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_75",NA,NA,NA,NA,NA,"html-button-response",14,"2.0.0",68428,NA,2920,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>take a walk</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","take a walk","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_75",NA,NA,NA,NA,NA,"html-button-response",15,"2.0.0",71880,NA,3451,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>reach for something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">The ability to <strong>become hungry</strong></p>",NA,NA,NA,NA,NA,NA
"subj_75",NA,NA,NA,NA,NA,"html-button-response",16,"2.0.0",74819,NA,2937,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>remember something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","remember something","take a walk","think about something","<p style=""font-size: 20px;"">The ability to <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_75",NA,NA,NA,NA,NA,"html-button-response",17,"2.0.0",77047,NA,2227,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>see something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","see something","take a walk","hear something","<p style=""font-size: 20px;"">The ability to <strong>hear something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_75",NA,NA,NA,NA,NA,"html-button-response",18,"2.0.0",79603,NA,2555,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>become hungry</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">The ability to <strong>experience pain</strong></p>",NA,NA,NA,NA,NA,NA
"subj_75",NA,NA,NA,NA,NA,"instructions",19,"2.0.0",86032,NA,6428,NA,NA,"[{""page_index"":0,""viewing_time"":6428}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_75",NA,NA,NA,NA,NA,"survey-html-form",20,"2.0.0",255284,"demographics_survey",169249,NA,"{""feedback"":""I chose what I believed would cause or have something to do with the initial ability. "",""age"":""29"",""gender"":""Female"",""other_gender"":"""",""race"":""Asian"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}",NA,NA,NA,NA,NA,NA,NA,"I chose what I believed would cause or have something to do with the initial ability.",29,"Non-Hispanic","Female","Asian"
"subj_76",TRUE,FALSE,"[]","[]","[]","preload",0,"2.0.0",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_76",NA,NA,NA,NA,NA,"html-button-response",1,"2.0.0",3319,"consent",3314,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 4 minutes, your payment will amount to $1.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_76",NA,NA,NA,NA,NA,"instructions",2,"2.0.0",19998,NA,16678,NA,NA,"[{""page_index"":0,""viewing_time"":16678}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_76",NA,NA,NA,NA,NA,"html-button-response",3,"2.0.0",27271,NA,7271,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get sick</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","get sick","see something","get tired","<p style=""font-size: 20px;"">The ability to <strong>get tired</strong></p>",NA,NA,NA,NA,NA,NA
"subj_76",NA,NA,NA,NA,NA,"html-button-response",4,"2.0.0",33698,NA,6426,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>remember something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","remember something","take a walk","think about something","<p style=""font-size: 20px;"">The ability to <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_76",NA,NA,NA,NA,NA,"html-button-response",5,"2.0.0",38832,NA,5133,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get tired</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_76",NA,NA,NA,NA,NA,"html-button-response",6,"2.0.0",42432,NA,3599,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>reach for something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">The ability to <strong>kick something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_76",NA,NA,NA,NA,NA,"html-button-response",7,"2.0.0",48905,NA,6472,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>sit down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_76",NA,NA,NA,NA,NA,"html-button-response",8,"2.0.0",51958,NA,3051,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>see something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","see something","take a walk","hear something","<p style=""font-size: 20px;"">The ability to <strong>hear something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_76",NA,NA,NA,NA,NA,"html-button-response",9,"2.0.0",57567,NA,5608,"<p style=""font-size: 25px;"">For this question, please select ""The ability to <strong>choose what to do</strong>""</p>","0",NA,"attention_check",NA,NA,NA,"The ability to choose what to do","choose what to do",NA,NA,NA,NA,NA
"subj_76",NA,NA,NA,NA,NA,"html-button-response",10,"2.0.0",64371,NA,6803,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>feel scared</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","feel scared","see something","become hungry","<p style=""font-size: 20px;"">The ability to <strong>see something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_76",NA,NA,NA,NA,NA,"html-button-response",11,"2.0.0",67662,NA,3289,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>experience pain</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">The ability to <strong>kick something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_76",NA,NA,NA,NA,NA,"html-button-response",12,"2.0.0",71792,NA,4130,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>take a walk</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","take a walk","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_76",NA,NA,NA,NA,NA,"html-button-response",13,"2.0.0",72319,NA,525,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>think about something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","think about something","take a walk","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_76",NA,NA,NA,NA,NA,"html-button-response",14,"2.0.0",83568,NA,11249,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>kick something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","kick something","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_76",NA,NA,NA,NA,NA,"html-button-response",15,"2.0.0",87385,NA,3815,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>choose what to do</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_76",NA,NA,NA,NA,NA,"html-button-response",16,"2.0.0",91069,NA,3682,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">The ability to <strong>sit down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_76",NA,NA,NA,NA,NA,"html-button-response",17,"2.0.0",96475,NA,5405,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>hear something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","hear something","take a walk","see something","<p style=""font-size: 20px;"">The ability to <strong>see something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_76",NA,NA,NA,NA,NA,"html-button-response",18,"2.0.0",101273,NA,4797,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>become hungry</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">The ability to <strong>experience pain</strong></p>",NA,NA,NA,NA,NA,NA
"subj_76",NA,NA,NA,NA,NA,"instructions",19,"2.0.0",112586,NA,11313,NA,NA,"[{""page_index"":0,""viewing_time"":11313}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_76",NA,NA,NA,NA,NA,"survey-html-form",20,"2.0.0",161923,"demographics_survey",49334,NA,"{""feedback"":""I chose aswers that seemed to correlate to the creature's ability"",""age"":""49"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}",NA,NA,NA,NA,NA,NA,NA,"I chose aswers that seemed to correlate to the creature's ability",49,"Non-Hispanic","Male","White"
"subj_77",TRUE,FALSE,"[]","[]","[]","preload",0,"2.0.0",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_77",NA,NA,NA,NA,NA,"html-button-response",1,"2.0.0",109648,"consent",109638,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 4 minutes, your payment will amount to $1.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_77",NA,NA,NA,NA,NA,"instructions",2,"2.0.0",362390,NA,252737,NA,NA,"[{""page_index"":0,""viewing_time"":252737}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_77",NA,NA,NA,NA,NA,"html-button-response",3,"2.0.0",368428,NA,6035,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>take a walk</strong>?</p>","1",NA,"intervention","take a walk","think about something","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_77",NA,NA,NA,NA,NA,"html-button-response",4,"2.0.0",376615,NA,8186,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>experience pain</strong>?</p>","0",NA,"intervention","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">I would make them <strong>kick something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_77",NA,NA,NA,NA,NA,"html-button-response",5,"2.0.0",384887,NA,8269,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>choose what to do</strong>?</p>","0",NA,"intervention","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">I would make them <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_77",NA,NA,NA,NA,NA,"html-button-response",6,"2.0.0",389075,NA,4188,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>sit down</strong>?</p>","1",NA,"intervention","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>experience pain</strong></p>",NA,NA,NA,NA,NA,NA
"subj_77",NA,NA,NA,NA,NA,"html-button-response",7,"2.0.0",395027,NA,5950,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>reach for something</strong>?</p>","0",NA,"intervention","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">I would make them <strong>become hungry</strong></p>",NA,NA,NA,NA,NA,NA
"subj_77",NA,NA,NA,NA,NA,"html-button-response",8,"2.0.0",406829,NA,11800,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>see something</strong>?</p>","0",NA,"intervention","see something","take a walk","hear something","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>",NA,NA,NA,NA,NA,NA
"subj_77",NA,NA,NA,NA,NA,"html-button-response",9,"2.0.0",415812,NA,8981,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>feel scared</strong>?</p>","1",NA,"intervention","feel scared","see something","become hungry","<p style=""font-size: 20px;"">I would make them <strong>see something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_77",NA,NA,NA,NA,NA,"html-button-response",10,"2.0.0",419770,NA,3956,"<p style=""font-size: 25px;"">For this question, please select ""I would make them <strong>""choose what to do""</strong>""</p>","0",NA,"attention_check",NA,NA,NA,"I would make them choose what to do","choose what to do",NA,NA,NA,NA,NA
"subj_77",NA,NA,NA,NA,NA,"html-button-response",11,"2.0.0",432234,NA,12463,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>become hungry</strong>?</p>","1",NA,"intervention","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>",NA,NA,NA,NA,NA,NA
"subj_77",NA,NA,NA,NA,NA,"html-button-response",12,"2.0.0",438024,NA,5789,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>jump up and down</strong>?</p>","0",NA,"intervention","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_77",NA,NA,NA,NA,NA,"html-button-response",13,"2.0.0",444858,NA,6832,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get sick</strong>?</p>","1",NA,"intervention","get sick","see something","get tired","<p style=""font-size: 20px;"">I would make them <strong>get tired</strong></p>",NA,NA,NA,NA,NA,NA
"subj_77",NA,NA,NA,NA,NA,"html-button-response",14,"2.0.0",448774,NA,3915,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get tired</strong>?</p>","1",NA,"intervention","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">I would make them <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_77",NA,NA,NA,NA,NA,"html-button-response",15,"2.0.0",455518,NA,6742,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>kick something</strong>?</p>","0",NA,"intervention","kick something","think about something","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_77",NA,NA,NA,NA,NA,"html-button-response",16,"2.0.0",458010,NA,2491,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>hear something</strong>?</p>","0",NA,"intervention","hear something","take a walk","see something","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>",NA,NA,NA,NA,NA,NA
"subj_77",NA,NA,NA,NA,NA,"html-button-response",17,"2.0.0",460947,NA,2936,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>remember something</strong>?</p>","0",NA,"intervention","remember something","take a walk","think about something","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_77",NA,NA,NA,NA,NA,"html-button-response",18,"2.0.0",465546,NA,4598,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>think about something</strong>?</p>","0",NA,"intervention","think about something","take a walk","remember something","<p style=""font-size: 20px;"">I would make them <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_77",NA,NA,NA,NA,NA,"instructions",19,"2.0.0",466768,NA,1220,NA,NA,"[{""page_index"":0,""viewing_time"":1220}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_77",NA,NA,NA,NA,NA,"survey-html-form",20,"2.0.0",513328,"demographics_survey",46558,NA,"{""feedback"":""I thought about each action and reaction for each option and if it would make the person do the desired action."",""age"":""30"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Hispanic""}",NA,NA,NA,NA,NA,NA,NA,"I thought about each action and reaction for each option and if it would make the person do the desired action.",30,"Hispanic","Male","White"
"subj_78",TRUE,FALSE,"[]","[]","[]","preload",0,"2.0.0",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_78",NA,NA,NA,NA,NA,"html-button-response",1,"2.0.0",5593,"consent",5575,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 4 minutes, your payment will amount to $1.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
